,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Medical Scandinavia Oy,02.06.2015,
1,Y-tunnus,2692657-3,,
2,Kotipaikka,Helsinki,02.06.2015,
3,Yritysmuoto,Osakeyhtiö,02.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.06.2015,,
6,Viimeisin rekisteröintiajankohta,06.10.2022,06.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.06.2015,,
8,Yrityksen tila,Rekisterissä,02.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,12.03.2018,
12,Postiosoite,Maamiehentie 2 F 33  00760  Helsinki  Suomi,,
13,Puhelin,"0504101000, 0504101000",,
14,Sähköposti,medicalscandinavia(a)gmail.com,,
15,Www,http://www.medicalscandinavia.com,,
