,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pohjolan Patologit Oy,24.09.2015,
1,Y-tunnus,2711612-6,,
2,Kotipaikka,Oulu,24.09.2015,
3,Yritysmuoto,Osakeyhtiö,24.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.09.2015,,
6,Viimeisin rekisteröintiajankohta,15.04.2022,15.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.09.2015,,
8,Yrityksen tila,Rekisterissä,24.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.10.2020,
11,Yhteystiedot,,16.09.2015,
12,Postiosoite,Musto-Jaakontie 7  90540  Oulu  Suomi,,
13,Käyntiosoite,Musto-Jaakontie 7  90540  Oulu  Suomi,,
