,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vidi Oy,02.02.2015,
1,Y-tunnus,2669511-1,,
2,Kotipaikka,Vantaa,10.09.2020,
3,Yritysmuoto,Osakeyhtiö,02.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.02.2015,,
6,Viimeisin rekisteröintiajankohta,03.09.2022,03.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.02.2015,,
8,Yrityksen tila,Rekisterissä,02.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.12.2019,
11,Yhteystiedot,,14.12.2020,
12,Postiosoite,Kuhajoentie 6 B  01750  Vantaa  Suomi,,
