,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Parke rakenne Oy,26.02.2015,
1,Y-tunnus,2676006-7,,
2,Kotipaikka,Ylöjärvi,26.02.2015,
3,Yritysmuoto,Osakeyhtiö,26.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.02.2015,,
6,Viimeisin rekisteröintiajankohta,18.05.2022,18.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.02.2015,,
8,Yrityksen tila,Rekisterissä,26.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.06.2020,
11,Yhteystiedot,,14.06.2019,
12,Postiosoite,Vanha Vaasantie 32  33470  Ylöjärvi  Suomi,,
13,Käyntiosoite,Vanha Vaasantie 32  33470  Ylöjärvi  Suomi,,
14,Puhelin,"0401925775, 0401925775",,
15,Sähköposti,johannes(a)parke.fi,,
16,Www,http://www.parke.fi,,
