,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rönnlöf Transport Oy Ab,21.12.2015,
1,Y-tunnus,2729515-2,,
2,Kotipaikka,Närpiö,21.12.2015,
3,Yritysmuoto,Osakeyhtiö,21.12.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,21.12.2015,,
6,Viimeisin rekisteröintiajankohta,10.09.2021,10.09.2021,
7,Yrityksen tiedot järjestelmässä alkaen,21.12.2015,,
8,Yrityksen tila,Rekisterissä,21.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.06.2020,
11,Yhteystiedot,,04.12.2015,
12,Postiosoite,Östanåkersvägen 147  64230  Närpes St  Suomi,,
13,Käyntiosoite,Östanåkersvägen 147  64230  Närpes St  Suomi,,
14,Puhelin,0400-766280,,
