,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Muusi Helsinki Oy,27.11.2017,
1,Y-tunnus,2735392-2,,
2,Kotipaikka,Helsinki,27.11.2017,
3,Yritysmuoto,Osakeyhtiö,27.11.2017,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.01.2016,,
6,Viimeisin rekisteröintiajankohta,01.06.2023,01.06.2023,
7,Yrityksen tiedot järjestelmässä alkaen,19.01.2016,,
8,Yrityksen tila,Rekisterissä,19.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.02.2021,
11,Yhteystiedot,,02.12.2021,
12,Postiosoite,Aleksis Kiven katu 50  00510  Helsinki  Suomi,,
13,Puhelin,0452390170,,
14,Sähköposti,feniks(a)allday.fi,,
