,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Uptown Douchebags Oy,09.09.2015,
1,Y-tunnus,2708211-4,,
2,Kotipaikka,Helsinki,09.09.2015,
3,Yritysmuoto,Osakeyhtiö,09.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.09.2015,,
6,Viimeisin rekisteröintiajankohta,01.10.2022,01.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.09.2015,,
8,Yrityksen tila,Rekisterissä,09.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.06.2020,
11,Yhteystiedot,,29.05.2020,
12,Postiosoite,c/o Cape Economy  Bangatan 6  10300  Karis  Suomi,,
13,Käyntiosoite,Hämeentie 11 A 9  00530  Helsingfors  Suomi,,
