,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Kempele Center,22.04.2015,
1,Y-tunnus,2681451-2,,
2,Kotipaikka,Kempele,22.04.2015,
3,Yritysmuoto,Osakeyhtiö,22.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.04.2015,,
6,Viimeisin rekisteröintiajankohta,25.02.2022,25.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.04.2015,,
8,Yrityksen tila,Rekisterissä,22.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,05.04.2019,
12,Postiosoite,c/o Arwo-kivitalot Oy  Korvenkuja 3  90840  Haukipudas  Suomi,,
13,Käyntiosoite,c/o Rasivainiontie  Rasivainiontie 8  90440  Kempele  Suomi,,
14,Puhelin,"0415467701, 0415467701",,
15,Sähköposti,esko.taavitsainen(a)arwo-kivitalot.fi,,
