,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Menitek Oy,05.08.2015,
1,Y-tunnus,2701331-1,,
2,Kotipaikka,Kerava,05.08.2015,
3,Yritysmuoto,Osakeyhtiö,05.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.08.2015,,
6,Viimeisin rekisteröintiajankohta,19.09.2022,19.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.08.2015,,
8,Yrityksen tila,Rekisterissä,05.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.02.2021,
11,Yhteystiedot,,14.05.2019,
12,Postiosoite,Multatie 14  04340  Tuusula  Suomi,,
13,Puhelin,0400952560,,
14,Sähköposti,menitek(a)hotmail.com,,
