,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sagax PropCo 1 Oy,10.05.2022,
1,Y-tunnus,2702587-3,,
2,Kotipaikka,Helsinki,01.01.2016,
3,Yritysmuoto,Osakeyhtiö,10.05.2022,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.01.2016,,
6,Viimeisin rekisteröintiajankohta,27.03.2023,27.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.01.2016,,
8,Yrityksen tila,Rekisterissä,01.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.03.2023,
11,Yhteystiedot,,26.11.2021,
12,Postiosoite,c/o Sagax Finland AM Oy  Aleksanterinkatu 19  00100  Helsinki  Suomi,,
13,Käyntiosoite,c/o Sagax Finland AM Oy  Aleksanterinkatu 19  00100  Helsinki  Suomi,,
