,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Puukkiipperi Oy,08.09.2015,
1,Y-tunnus,2708611-5,,
2,Kotipaikka,Oulu,08.09.2015,
3,Yritysmuoto,Osakeyhtiö,08.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.09.2015,,
6,Viimeisin rekisteröintiajankohta,15.03.2023,15.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.09.2015,,
8,Yrityksen tila,Rekisterissä,08.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.06.2022,
11,Yhteystiedot,,01.06.2017,
12,Postiosoite,Kasarmintie 21  90130  Oulu  Suomi,,
13,Käyntiosoite,Kasarmintie 21  90130  Oulu  Suomi,,
