,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,A-Pipe Jyväskylä Oy,07.01.2016,
1,Y-tunnus,2732933-2,,
2,Kotipaikka,Jyväskylä,07.01.2016,
3,Yritysmuoto,Osakeyhtiö,07.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.01.2016,,
6,Viimeisin rekisteröintiajankohta,23.05.2023,23.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.01.2016,,
8,Yrityksen tila,Rekisterissä,07.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.09.2022,
11,Yhteystiedot,,02.06.2023,
12,Postiosoite,Palokankaantie 8  40320  Jyväskylä  Suomi,,
13,Käyntiosoite,Palokankaantie 8  40320  Jyväskylä  Suomi,,
14,Puhelin,050 315 7062,,
