,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tähtöset Oy,20.03.2015,
1,Y-tunnus,2679480-6,,
2,Kotipaikka,Helsinki,20.03.2015,
3,Yritysmuoto,Osakeyhtiö,20.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.03.2015,,
6,Viimeisin rekisteröintiajankohta,10.06.2022,10.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,20.03.2015,,
8,Yrityksen tila,Rekisterissä,20.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.07.2020,
11,Yhteystiedot,,17.02.2023,
12,Postiosoite,Viilaajantie 4 A  06450  Porvoo  Suomi,,
13,Käyntiosoite,Viilaajantie 4 A  06450  Porvoo  Suomi,,
