,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Notariaattipalvelu Pekka Pietilä Oy,13.04.2015,
1,Y-tunnus,2673585-7,,
2,Kotipaikka,Luhanka,13.04.2015,
3,Yritysmuoto,Osakeyhtiö,13.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.04.2015,,
6,Viimeisin rekisteröintiajankohta,15.04.2022,15.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.04.2015,,
8,Yrityksen tila,Rekisterissä,13.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.05.2020,
11,Yhteystiedot,,05.02.2015,
12,Postiosoite,Luhangantie 11 A  19910  Tammijärvi  Suomi,,
13,Käyntiosoite,Luhangantie 11 A  19910  Tammijärvi  Suomi,,
