,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Mesda-Finland Oy,11.06.2019,
1,Y-tunnus,2713555-4,,
2,Kotipaikka,Hollola,20.10.2015,
3,Yritysmuoto,Osakeyhtiö,20.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.10.2015,,
6,Viimeisin rekisteröintiajankohta,25.02.2022,25.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,20.10.2015,,
8,Yrityksen tila,Rekisterissä,20.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.04.2020,
11,Yhteystiedot,,01.11.2019,
12,Postiosoite,Hakaportinkatu 38  15320  Lahti  Suomi,,
13,Käyntiosoite,Hakaportinkatu 38  15320  Lahti  Suomi,,
14,Puhelin,0500492270,,
15,Sähköposti,olli.palo(a)mesda.fi,,
