,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Experience Seeker Oy,27.05.2015,
1,Y-tunnus,2691915-4,,
2,Kotipaikka,Lahti,27.05.2015,
3,Yritysmuoto,Osakeyhtiö,27.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.05.2015,,
6,Viimeisin rekisteröintiajankohta,12.06.2021,12.06.2021,
7,Yrityksen tiedot järjestelmässä alkaen,27.05.2015,,
8,Yrityksen tila,Rekisterissä,27.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,21.05.2015,
12,Postiosoite,c/o Maria Ruuska  Vironkatu 9 E 41  00170  Helsinki,,
13,Käyntiosoite,c/o Oleva Oy  Vanha talvitie 11 C  00580  Helsinki,,
