,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Alfabalance Oy,21.08.2018,
1,Y-tunnus,2714132-1,,
2,Kotipaikka,Helsinki,02.10.2015,
3,Yritysmuoto,Osakeyhtiö,02.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.10.2015,,
6,Viimeisin rekisteröintiajankohta,22.08.2022,22.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.10.2015,,
8,Yrityksen tila,Rekisterissä,02.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.07.2020,
11,Yhteystiedot,,04.09.2019,
12,Postiosoite,PL 50  02921  Espoo  Suomi,,
13,Sähköposti,alfabalanceoy(a)gmail.com,,
