,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,JK Mikrobitekniikka Oy,10.02.2015,
1,Y-tunnus,2667485-5,,
2,Kotipaikka,Tampere,10.02.2015,
3,Yritysmuoto,Osakeyhtiö,10.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.02.2015,,
6,Viimeisin rekisteröintiajankohta,07.02.2022,07.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.02.2015,,
8,Yrityksen tila,Rekisterissä,10.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.12.2020,
11,Yhteystiedot,,23.03.2015,
12,Postiosoite,Saarikorventie 23  33420  Tampere  Suomi,,
13,Käyntiosoite,Rattikatu 2 H 6  37150  Nokia  Suomi,,
14,Puhelin,"044-9781884, 044-9781884",,
15,Sähköposti,info(a)mikrobitekniikka.fi,,
16,Www,http://www.mikrobitekniikka.fi,,
