,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Jenga Markkinointiviestintä Oy,13.10.2015,
1,Y-tunnus,2715234-6,,
2,Kotipaikka,Tampere,13.10.2015,
3,Yritysmuoto,Osakeyhtiö,13.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.10.2015,,
6,Viimeisin rekisteröintiajankohta,23.08.2022,23.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.10.2015,,
8,Yrityksen tila,Rekisterissä,13.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,14.08.2019,
11,Yhteystiedot,,02.10.2015,
12,Postiosoite,Hallituskatu 19  33200  Tampere  Suomi,,
13,Www,http://www.jenga.fi,,
