,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Extramare Oy,10.06.2015,
1,Y-tunnus,2693952-6,,
2,Kotipaikka,Uusikaupunki,10.06.2015,
3,Yritysmuoto,Osakeyhtiö,10.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.06.2015,,
6,Viimeisin rekisteröintiajankohta,10.03.2023,10.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.06.2015,,
8,Yrityksen tila,Rekisterissä,10.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.04.2020,
11,Yhteystiedot,,01.06.2015,
12,Postiosoite,Pyhämaantie 198  23500  Uusikaupunki  Suomi,,
13,Käyntiosoite,Pyhämaantie 198  23500  Uusikaupunki  Suomi,,
14,Puhelin,0407751981,,
15,Sähköposti,xavier.demeulder20(a)gmail.com,,
16,Www,http://www.extramare.net,,
