,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Café Alias,22.07.2015,
1,Y-tunnus,2699111-3,,
2,Kotipaikka,Hamina,22.07.2015,
3,Yritysmuoto,Osakeyhtiö,22.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.07.2015,,
6,Viimeisin rekisteröintiajankohta,18.02.2023,18.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.07.2015,,
8,Yrityksen tila,Rekisterissä,22.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,09.10.2019,
11,Yhteystiedot,,01.07.2015,
12,Postiosoite,rautatienkatu 21  49400  Hamina  Suomi,,
13,Käyntiosoite,Rautatienkatu 21  49400  Hamina  Suomi,,
14,Puhelin,0408247471,,
15,Sähköposti,saila.lindholm(a)hotmail.com,,
