,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vaasan Korttelihuolto Oy,12.02.2015,
1,Y-tunnus,2673568-9,,
2,Kotipaikka,Vaasa,12.02.2015,
3,Yritysmuoto,Osakeyhtiö,12.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.02.2015,,
6,Viimeisin rekisteröintiajankohta,30.04.2022,30.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.02.2015,,
8,Yrityksen tila,Rekisterissä,12.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.05.2020,
11,Yhteystiedot,,09.05.2018,
12,Postiosoite,Talttatie 6  65350  Vaasa  Suomi,,
13,Käyntiosoite,Talttatie 6  65350  Vaasa  Suomi,,
14,Puhelin,"029 1700750, 0505906271",,
15,Sähköposti,benjamin.slotte(a)vaasankorttelihuolto.fi,,
16,Www,http://www.vaasankorttelihuolto.fi,,
