,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Pakan Pirssi Oy,29.12.2015,
1,Y-tunnus,2732477-7,,
2,Kotipaikka,Turku,29.12.2015,
3,Yritysmuoto,Osakeyhtiö,29.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.12.2015,,
6,Viimeisin rekisteröintiajankohta,05.07.2022,05.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.12.2015,,
8,Yrityksen tila,Rekisterissä,29.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.11.2019,
11,Yhteystiedot,,10.10.2019,
12,Postiosoite,Metsäpirtintie 1  21270  Nousiainen  Suomi,,
13,Käyntiosoite,Metsäpirtintie 1  21270  Nousiainen  Suomi,,
14,Puhelin,0404128711,,
15,Sähköposti,dlvin83(a)yahoo.com,,
