,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kvalitest Services Oy,17.03.2020,
1,Y-tunnus,2687927-9,,
2,Kotipaikka,Muurame,17.03.2020,
3,Yritysmuoto,Osakeyhtiö,18.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.05.2015,,
6,Viimeisin rekisteröintiajankohta,15.09.2022,15.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.05.2015,,
8,Yrityksen tila,Rekisterissä,18.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,18.01.2017,
12,Postiosoite,Onkapannu 2  40700  Jyväskylä  Suomi,,
13,Käyntiosoite,Onkapannu 2  40700  Jyväskylä  Suomi,,
14,Puhelin,"040 552 9800, 040 552 9800",,
15,Sähköposti,sales(a)kvalitest.com,,
16,Www,http://www.kvalitest.com,,
