,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,INSPACES Oy,02.02.2015,
1,Y-tunnus,2666416-3,,
2,Kotipaikka,Kauniainen,02.02.2015,
3,Yritysmuoto,Osakeyhtiö,02.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.02.2015,,
6,Viimeisin rekisteröintiajankohta,24.12.2022,24.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.02.2015,,
8,Yrityksen tila,Rekisterissä,02.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.06.2020,
11,Yhteystiedot,,25.02.2015,
12,Postiosoite,Palokunnankuja 1 F  02700  Kauniainen  Suomi,,
13,Käyntiosoite,Palokunnankuja 1 F  02700  Kauniainen  Suomi,,
14,Puhelin,+358401976161,,
15,Sähköposti,info(a)inspaces.fi,,
16,Www,http://www.inspaces.fi,,
