,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kauppakori Oy,15.12.2015,
1,Y-tunnus,2729878-3,,
2,Kotipaikka,Joensuu,15.12.2015,
3,Yritysmuoto,Osakeyhtiö,15.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.12.2015,,
6,Viimeisin rekisteröintiajankohta,15.07.2021,15.07.2021,
7,Yrityksen tiedot järjestelmässä alkaen,15.12.2015,,
8,Yrityksen tila,Rekisterissä,15.12.2015,
9,Yrityksen tilanne,Konkurssissa,07.09.2020,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Ei,,
12,Yhteystiedot,,21.01.2020,
13,Postiosoite,Kauppakatu 25 C 407  80100  Joensuu  Suomi,,
14,Käyntiosoite,Kauppakatu 25 C 407  80100  Joensuu  Suomi,,
15,Puhelin,"040 6635010, 040 6635010",,
16,Sähköposti,jussi(a)kauppakori.fi,,
17,Www,http://www.kauppakori.fi,,
