,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Consulting Stimulantti Oy,24.02.2015,
1,Y-tunnus,2677369-3,,
2,Kotipaikka,Kirkkonummi,24.02.2015,
3,Yritysmuoto,Osakeyhtiö,24.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.02.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.02.2015,,
8,Yrityksen tila,Rekisterissä,24.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,29.01.2016,
12,Postiosoite,teknikontie 2  02400  Kirkkonummi  Suomi,,
13,Käyntiosoite,teknikontie 2  02400  Kirkkonummi  Suomi,,
14,Puhelin,+358 505706171,,
