,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Envoice Oy,01.09.2015,
1,Y-tunnus,2697568-2,,
2,Kotipaikka,Espoo,01.09.2015,
3,Yritysmuoto,Osakeyhtiö,01.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.09.2015,,
6,Viimeisin rekisteröintiajankohta,09.04.2021,09.04.2021,
7,Yrityksen tiedot järjestelmässä alkaen,01.09.2015,,
8,Yrityksen tila,Rekisterissä,01.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,23.06.2015,
12,Postiosoite,c/o Leppävaaranlaskenta Oy  Lars Sonckin kaari 14  02600  Espoo  Suomi,,
