,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kajaanin Aurinkoinen Kotipalvelu Oy,07.12.2015,
1,Y-tunnus,2727814-1,,
2,Kotipaikka,Kajaani,07.12.2015,
3,Yritysmuoto,Osakeyhtiö,07.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.12.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2023,17.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.12.2015,,
8,Yrityksen tila,Rekisterissä,07.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.05.2023,
11,Yhteystiedot,,09.04.2016,
12,Postiosoite,Sammonkatu 26 A 1  87100  Kajaani  Suomi,,
13,Käyntiosoite,Sammonkatu 26 A 1  87100  Kajaani  Suomi,,
14,Puhelin,044-3282694,,
15,Sähköposti,minna.huusko(a)aurinkoinen.net,,
