,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kisara Oy,31.01.2016,
1,Y-tunnus,2715828-9,,
2,Kotipaikka,Juva,31.01.2016,
3,Yritysmuoto,Osakeyhtiö,31.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.01.2016,,
6,Viimeisin rekisteröintiajankohta,12.07.2022,12.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.01.2016,,
8,Yrityksen tila,Rekisterissä,31.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.09.2019,
11,Yhteystiedot,,25.01.2016,
12,Postiosoite,Tirrolantie 1  51900  Juva  Suomi,,
13,Käyntiosoite,Tirrolantie 1  51900  Juva  Suomi,,
