,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Signify Finland Oy,28.01.2019,
1,Y-tunnus,2698087-9,,
2,Kotipaikka,Espoo,26.06.2015,
3,Yritysmuoto,Osakeyhtiö,26.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,26.06.2015,,
6,Viimeisin rekisteröintiajankohta,08.10.2022,08.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,26.06.2015,,
8,Yrityksen tila,Rekisterissä,26.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,02.01.2018,
12,Postiosoite,Teknobulevardi 3-5  01530  Vantaa  Suomi,,
13,Käyntiosoite,Teknobulevardi 3-5  01530  Vantaa  Suomi,,
14,Puhelin,09 615800,,
15,Www,http://www.lighting.philips.fi,,
