,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sataprosenttia Oy,11.06.2015,
1,Y-tunnus,2694180-2,,
2,Kotipaikka,Espoo,11.06.2015,
3,Yritysmuoto,Osakeyhtiö,11.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,11.06.2015,,
6,Viimeisin rekisteröintiajankohta,07.02.2023,07.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,11.06.2015,,
8,Yrityksen tila,Rekisterissä,11.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.06.2020,
11,Yhteystiedot,,02.03.2020,
12,Postiosoite,Pihatörmä 1 A  02240  Espoo  Suomi,,
13,Käyntiosoite,Pihatörmä 1 A  02240  Espoo  Suomi,,
14,Puhelin,"0400 204 535, 0400 204 535",,
15,Www,http://www.sataprosenttia.fi,,
