,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Remontti Sarka Oy,13.01.2016,
1,Y-tunnus,2727455-4,,
2,Kotipaikka,Helsinki,13.01.2016,
3,Yritysmuoto,Osakeyhtiö,13.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.01.2016,,
6,Viimeisin rekisteröintiajankohta,10.09.2022,10.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.01.2016,,
8,Yrityksen tila,Rekisterissä,13.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,05.10.2020,
12,Postiosoite,c/o Remontti Sarka Oy  Adalmiinankatu 1 B 6  00960  Helsinki  Suomi,,
13,Puhelin,050 3412364,,
