,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Käpälämäen Proteesipalvelu Oy,22.06.2015,
1,Y-tunnus,2693714-1,,
2,Kotipaikka,Jyväskylä,22.06.2015,
3,Yritysmuoto,Osakeyhtiö,22.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.06.2015,,
6,Viimeisin rekisteröintiajankohta,22.04.2022,22.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.06.2015,,
8,Yrityksen tila,Rekisterissä,22.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.04.2020,
11,Yhteystiedot,,28.01.2017,
12,Postiosoite,c/o Kimmo Jansa  Eerolankuja 5  40270  Palokka  Suomi,,
13,Puhelin,0505721770,,
