,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Taitokaari Fund Management Oy,26.01.2017,
1,Y-tunnus,2702301-8,,
2,Kotipaikka,Tampere,08.10.2015,
3,Yritysmuoto,Osakeyhtiö,08.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.10.2015,,
6,Viimeisin rekisteröintiajankohta,10.05.2022,10.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.10.2015,,
8,Yrityksen tila,Rekisterissä,08.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,09.01.2020,
12,Postiosoite,c/o Taitokaari Oy  Kaskimäenkatu 1  33900  Tampere  Suomi,,
13,Puhelin,+358 3 357 9300,,
14,Sähköposti,asiakaspalvelu(a)taitokaari.fi,,
15,Www,http://www.taitokaari.fi,,
