,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Stora Enso International Oy,06.11.2015,
1,Y-tunnus,2722196-2,,
2,Kotipaikka,Helsinki,06.11.2015,
3,Yritysmuoto,Osakeyhtiö,06.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.11.2015,,
6,Viimeisin rekisteröintiajankohta,08.07.2022,08.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.11.2015,,
8,Yrityksen tila,Rekisterissä,06.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.02.2020,
11,Yhteystiedot,,07.12.2021,
12,Postiosoite,PL 309  00101  Helsinki  Suomi,,
13,Käyntiosoite,Salmisaarenaukio 2  00180  Helsinki  Suomi,,
14,Puhelin,02046131,,
15,Www,http://www.storaenso.com,,
