,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vakuutuspalvelu Karivuo Oy,27.02.2015,
1,Y-tunnus,2676246-8,,
2,Kotipaikka,Oulu,27.02.2015,
3,Yritysmuoto,Osakeyhtiö,27.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,27.02.2015,,
6,Viimeisin rekisteröintiajankohta,05.05.2022,05.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.02.2015,,
8,Yrityksen tila,Rekisterissä,27.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.09.2021,
11,Yhteystiedot,,30.05.2018,
12,Postiosoite,Alasintie 3-7  90400  Oulu  Suomi,,
13,Käyntiosoite,Alasintie 3-7  90400  Oulu  Suomi,,
14,Puhelin,0443005182,,
15,Sähköposti,heidi.karivuo(a)if.fi,,
