,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,FINNDT OY,24.08.2015,
1,Y-tunnus,2700678-7,,
2,Kotipaikka,Kemi,24.08.2015,
3,Yritysmuoto,Osakeyhtiö,24.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.08.2015,,
6,Viimeisin rekisteröintiajankohta,02.02.2022,02.02.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.08.2015,,
8,Yrityksen tila,Rekisterissä,24.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,06.04.2020,
12,Postiosoite,Karjalahdenkatu 14  94600  Kemi  Suomi,,
13,Käyntiosoite,Karjalahdenkatu 14  94600  Kemi  Suomi,,
14,Puhelin,"0405211878, +358405619165",,
15,Sähköposti,jarno.penttila(a)ndt-inspection.fi,,
16,Www,http://www.finndt.fi,,
