,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vieremän Biomurske Oy,02.12.2015,
1,Y-tunnus,2724270-4,,
2,Kotipaikka,Vieremä,02.12.2015,
3,Yritysmuoto,Osakeyhtiö,02.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.12.2015,,
6,Viimeisin rekisteröintiajankohta,21.03.2023,21.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,02.12.2015,,
8,Yrityksen tila,Rekisterissä,02.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,21.03.2023,
11,Yhteystiedot,,11.11.2022,
12,Postiosoite,c/o Vieremän Biomurske Oy  Nahkurintie 4  74200  Vieremä  Suomi,,
13,Käyntiosoite,c/o Vieremän Biomurske Oy  Ahertajantie 6  74200  Vieremä  Suomi,,
14,Puhelin,0442733285,,
15,Sähköposti,veikkoheikkinen(a)outlook.com,,
