,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Turun Yritystilit Oy,19.01.2016,
1,Y-tunnus,2735066-8,,
2,Kotipaikka,Helsinki,19.01.2016,
3,Yritysmuoto,Osakeyhtiö,19.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.01.2016,,
6,Viimeisin rekisteröintiajankohta,16.05.2023,16.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,19.01.2016,,
8,Yrityksen tila,Rekisterissä,19.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.06.2020,
11,Yhteystiedot,,08.01.2016,
12,Postiosoite,Kakolankatu 1  20100  Turku  Suomi,,
13,Käyntiosoite,Kakolankatu 1  20100  Turku  Suomi,,
14,Puhelin,040 4172733,,
15,Sähköposti,laskutuspalvelut(a)gmail.com,,
