,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Vogon Factory Oy,29.09.2015,
1,Y-tunnus,2710528-3,,
2,Kotipaikka,Helsinki,29.09.2015,
3,Yritysmuoto,Osakeyhtiö,29.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.09.2015,,
6,Viimeisin rekisteröintiajankohta,03.08.2022,03.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.09.2015,,
8,Yrityksen tila,Rekisterissä,29.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,22.07.2022,
12,Postiosoite,c/o Tilitoimisto Lemon Tree Oy  Siltasaarenkatu 8-10  00530  Helsinki  Suomi,,
