,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Trussmatic Oy,10.11.2015,
1,Y-tunnus,2720223-5,,
2,Kotipaikka,Kempele,12.09.2016,
3,Yritysmuoto,Osakeyhtiö,10.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.11.2015,,
6,Viimeisin rekisteröintiajankohta,10.03.2023,10.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,10.11.2015,,
8,Yrityksen tila,Rekisterissä,10.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,16.06.2020,
11,Yhteystiedot,,16.06.2020,
12,Postiosoite,Vaihdekatu 3  15520  Lahti  Suomi,,
13,Käyntiosoite,Vaihdekatu 3  15520  Lahti  Suomi,,
14,Puhelin,+358505572600,,
15,Sähköposti,jari.ketoluoto(a)trussmatic.com,,
16,Www,http://www.trussmatic.com,,
