,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Walkia Group Oy,02.12.2016,
1,Y-tunnus,2672406-6,,
2,Kotipaikka,Sotkamo,13.02.2015,
3,Yritysmuoto,Osakeyhtiö,13.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.02.2015,,
6,Viimeisin rekisteröintiajankohta,22.11.2022,22.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.02.2015,,
8,Yrityksen tila,Rekisterissä,13.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.06.2020,
11,Yhteystiedot,,25.08.2021,
12,Postiosoite,Kainuuntie 26 C 15 b  88600  Sotkamo  Suomi,,
13,Puhelin,"0103264460, 0456128766",,
14,Sähköposti,myynti(a)walkia.fi,,
15,Www,http://www.walkia.fi,,
