,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kapital Eins Oy,30.01.2023,
1,Y-tunnus,2735332-4,,
2,Kotipaikka,Helsinki,22.01.2016,
3,Yritysmuoto,Osakeyhtiö,22.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2016,,
6,Viimeisin rekisteröintiajankohta,31.01.2023,31.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.01.2016,,
8,Yrityksen tila,Rekisterissä,22.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.01.2020,
11,Yhteystiedot,,14.07.2021,
12,Postiosoite,Metallimiehenkuja 10  02150  Espoo  Suomi,,
13,Puhelin,"0405552414, 0405552414",,
14,Sähköposti,eins.kapital(a)gmail.com,,
