,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,M Kodit Oy,09.11.2018,
1,Y-tunnus,2684583-7,,
2,Kotipaikka,Tampere,10.04.2015,
3,Yritysmuoto,Osakeyhtiö,10.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.04.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.04.2015,,
8,Yrityksen tila,Rekisterissä,10.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.11.2019,
11,Yhteystiedot,,19.11.2015,
12,Postiosoite,Hopeatie 2 D 14  33470  Ylöjärvi  Suomi,,
13,Käyntiosoite,Hopeatie 2 D 14  33470  Ylöjärvi  Suomi,,
14,Puhelin,0400415878,,
15,Sähköposti,myynti(a)mkremontit.fi,,
16,Www,http://www.mkremontit.fi,,
