,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Bromance Productions Oy,05.08.2015,
1,Y-tunnus,2700068-4,,
2,Kotipaikka,Helsinki,05.08.2015,
3,Yritysmuoto,Osakeyhtiö,05.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.08.2015,,
6,Viimeisin rekisteröintiajankohta,03.02.2023,03.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,05.08.2015,,
8,Yrityksen tila,Rekisterissä,05.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.12.2022,
11,Yhteystiedot,,02.12.2019,
12,Postiosoite,Tilkankatu 27 B 27  00300  Helsinki  Suomi,,
13,Puhelin,"0404854247, 0404854247",,
14,Www,http://www.bromanceproductions.com,,
