,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Farmi Seppä Oy,12.11.2015,
1,Y-tunnus,2721251-3,,
2,Kotipaikka,Loimaa,12.11.2015,
3,Yritysmuoto,Osakeyhtiö,12.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.11.2015,,
6,Viimeisin rekisteröintiajankohta,31.05.2022,31.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.11.2015,,
8,Yrityksen tila,Rekisterissä,12.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.06.2020,
11,Yhteystiedot,,29.10.2015,
12,Postiosoite,Haaroistentie 181  32430  Ylhäinen  Suomi,,
13,Puhelin,050 308 4760,,
14,Sähköposti,marko.onnela(a)pp.inet.fi,,
