,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Twistbe Oy,15.09.2021,
1,Y-tunnus,2670727-4,,
2,Kotipaikka,Helsinki,02.01.2019,
3,Yritysmuoto,Osakeyhtiö,31.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.01.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.01.2015,,
8,Yrityksen tila,Rekisterissä,31.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.05.2020,
11,Yhteystiedot,,17.11.2016,
12,Postiosoite,Lapinlahdenkatu 7  00180  Helsinki  Suomi,,
13,Käyntiosoite,Lapinlahdenkatu 7  00180  Helsinki  Suomi,,
14,Sähköposti,letstalk(a)twistbe.fi,,
15,Www,http://www.twistbe.fi,,
