,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tyylitoimisto Oy,07.08.2015,
1,Y-tunnus,2699445-3,,
2,Kotipaikka,Helsinki,07.08.2015,
3,Yritysmuoto,Osakeyhtiö,07.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.08.2015,,
6,Viimeisin rekisteröintiajankohta,02.02.2023,02.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.08.2015,,
8,Yrityksen tila,Rekisterissä,07.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,07.02.2022,
12,Postiosoite,Karhulantie 13 B 50  00950  Helsinki  Suomi,,
13,Käyntiosoite,Karhulantie 13 B 50  00950  Helsinki  Suomi,,
14,Puhelin,"0400153366, 0400153366",,
15,Sähköposti,info(a)tyylitoimisto.fi,,
16,Www,http://www.tyylitoimisto.fi,,
