,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,CA Väritek Oy,11.01.2022,
1,Y-tunnus,2689426-8,,
2,Kotipaikka,Helsinki,16.06.2015,
3,Yritysmuoto,Osakeyhtiö,16.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.06.2015,,
6,Viimeisin rekisteröintiajankohta,25.05.2022,25.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.06.2015,,
8,Yrityksen tila,Rekisterissä,11.01.2022,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.02.2022,
11,Yhteystiedot,,07.02.2019,
12,Postiosoite,Vanhankaupunginkatu 15 as. 6  13100  Hämeenlinna  Suomi,,
13,Käyntiosoite,Vanhankaupunginkatu 15 as. 6  13100  Hämeenlinna  Suomi,,
14,Puhelin,0505915601,,
