,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HP Finland Oy,28.01.2015,
1,Y-tunnus,2669473-3,,
2,Kotipaikka,Espoo,28.01.2015,
3,Yritysmuoto,Osakeyhtiö,28.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.01.2015,,
6,Viimeisin rekisteröintiajankohta,04.03.2023,04.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.01.2015,,
8,Yrityksen tila,Rekisterissä,28.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.09.2019,
11,Yhteystiedot,,09.11.2015,
12,Postiosoite,PL 515  02201  Espoo  Suomi,,
13,Käyntiosoite,Piispankalliontie  02200  Espoo  Suomi,,
14,Puhelin,010 277 4000,,
15,Sähköposti,etunimi.sukunimi(a)hp.com,,
