,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AlexFin Oy,09.11.2015,
1,Y-tunnus,2719760-8,,
2,Kotipaikka,Helsinki,09.11.2015,
3,Yritysmuoto,Osakeyhtiö,09.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.11.2015,,
6,Viimeisin rekisteröintiajankohta,11.06.2022,11.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,09.11.2015,,
8,Yrityksen tila,Rekisterissä,09.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,20.01.2022,
12,Postiosoite,Lampputie 12 B 50  00750  Helsinki  Suomi,,
13,Käyntiosoite,Lampputie 12 B 50  00750  Helsinki  Suomi,,
14,Puhelin,"+358 400 243532, +358 400 243532",,
15,Sähköposti,info(a)af-metal.com,,
16,Www,http://www.af-metal.com,,
