,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Gaiamare Oy,31.05.2018,
1,Y-tunnus,2722654-4,,
2,Kotipaikka,Turku,23.11.2015,
3,Yritysmuoto,Osakeyhtiö,23.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.11.2015,,
6,Viimeisin rekisteröintiajankohta,10.03.2023,10.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.11.2015,,
8,Yrityksen tila,Rekisterissä,23.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,11.11.2015,
12,Postiosoite,Linnankatu 88  20100  Turku  Suomi,,
13,Käyntiosoite,Linnankatu 88  20100  Turku  Suomi,,
14,Puhelin,02 2111 600,,
15,Faksi,02 2111 666,,
16,Sähköposti,accounting(a)meriaura.fi,,
