,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Team Aeto Oy,02.06.2015,
1,Y-tunnus,2692930-1,,
2,Kotipaikka,Kuopio,02.06.2015,
3,Yritysmuoto,Osakeyhtiö,02.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.06.2015,,
6,Viimeisin rekisteröintiajankohta,08.06.2022,08.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.06.2015,,
8,Yrityksen tila,Rekisterissä,02.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.04.2022,
11,Yhteystiedot,,26.05.2015,
12,Postiosoite,Sammakkolammentie 6  70200  Kuopio  Suomi,,
13,Käyntiosoite,Sammakkolammentie 6  70200  Kuopio  Suomi,,
14,Puhelin,"050 919 6974, 050 919 6974",,
15,Www,http://www.aeto.fi,,
