,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,EkoLogista Oy,06.05.2015,
1,Y-tunnus,2685214-8,,
2,Kotipaikka,Rovaniemi,06.05.2015,
3,Yritysmuoto,Osakeyhtiö,06.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.05.2015,,
6,Viimeisin rekisteröintiajankohta,09.09.2022,09.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,06.05.2015,,
8,Yrityksen tila,Rekisterissä,06.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.02.2021,
11,Yhteystiedot,,22.05.2020,
12,Postiosoite,Jahtipolku 64  96910  Rovaniemi  Suomi,,
13,Puhelin,0442912345,,
14,Sähköposti,info(a)ekologista.fi,,
15,Www,http://www.ekologista.fi,,
