,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lakeuden Harjateräs Oy,04.11.2015,
1,Y-tunnus,2718573-8,,
2,Kotipaikka,Isokyrö,04.11.2015,
3,Yritysmuoto,Osakeyhtiö,04.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.11.2015,,
6,Viimeisin rekisteröintiajankohta,24.02.2023,24.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,04.11.2015,,
8,Yrityksen tila,Rekisterissä,04.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.04.2020,
11,Yhteystiedot,,28.03.2016,
12,Postiosoite,Vainionraitti 180  61550  Orismala  Suomi,,
13,Käyntiosoite,Vainionraitti 180  61550  Orismala  Suomi,,
14,Puhelin,044 033 9199,,
15,Sähköposti,Info(a)lakeudenharjateras.fi,,
