,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Optiprofi Screening OY,31.08.2015,
1,Y-tunnus,2703002-3,,
2,Kotipaikka,Helsinki,31.08.2015,
3,Yritysmuoto,Osakeyhtiö,31.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.08.2015,,
6,Viimeisin rekisteröintiajankohta,30.03.2022,30.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.08.2015,,
8,Yrityksen tila,Rekisterissä,31.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,05.01.2021,
11,Yhteystiedot,,11.07.2022,
12,Postiosoite,PL 130  00211  Helsinki  Suomi,,
13,Käyntiosoite,Virkkalantie 28  08700  Lohja  Suomi,,
14,Puhelin,0445104453,,
15,Sähköposti,optiprof(a)gmail.com,,
