,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Meatgard Ab,07.07.2015,
1,Y-tunnus,2698608-2,,
2,Kotipaikka,Inkoo,07.07.2015,
3,Yritysmuoto,Osakeyhtiö,07.07.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,07.07.2015,,
6,Viimeisin rekisteröintiajankohta,25.01.2023,25.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.07.2015,,
8,Yrityksen tila,Rekisterissä,07.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,22.03.2021,
12,Postiosoite,Västankvarnvägen 468  10230  Ingå St  Suomi,,
13,Käyntiosoite,Västankvarnvägen 468  10230  Ingå St  Suomi,,
14,Puhelin,0451779577,,
