,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Salomaapalvelut Oy,19.01.2015,
1,Y-tunnus,2663944-3,,
2,Kotipaikka,Orivesi,19.01.2015,
3,Yritysmuoto,Osakeyhtiö,19.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.01.2015,,
6,Viimeisin rekisteröintiajankohta,10.12.2021,10.12.2021,
7,Yrityksen tiedot järjestelmässä alkaen,19.01.2015,,
8,Yrityksen tila,Rekisterissä,19.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,05.01.2015,
12,Postiosoite,Kotaniementie 26  35220  Eräjärvi  Suomi,,
