,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ab Svenvikens Hamn - Svenvikenin Satama Oy,27.07.2015,
1,Y-tunnus,2697322-2,,
2,Kotipaikka,Inkoo,27.07.2015,
3,Yritysmuoto,Osakeyhtiö,27.07.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,27.07.2015,,
6,Viimeisin rekisteröintiajankohta,13.10.2022,13.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,27.07.2015,,
8,Yrityksen tila,Rekisterissä,27.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,22.06.2015,
12,Postiosoite,Degerövägen 76  10160  Degerby  Suomi,,
13,Käyntiosoite,Degerövägen 76  10160  Degerby  Suomi,,
14,Puhelin,0400477008,,
