,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SteelKing Oy,29.07.2015,
1,Y-tunnus,2700475-7,,
2,Kotipaikka,Laitila,29.07.2015,
3,Yritysmuoto,Osakeyhtiö,29.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.07.2015,,
6,Viimeisin rekisteröintiajankohta,28.01.2023,28.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,29.07.2015,,
8,Yrityksen tila,Rekisterissä,29.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.06.2020,
11,Yhteystiedot,,14.01.2021,
12,Postiosoite,Väkkäräntie 97  23800  Laitila  Suomi,,
13,Käyntiosoite,c/o Steelking Oy  Väkkäräntie 97  23800  Laitila  Suomi,,
14,Sähköposti,info(a)steelking.fi,,
15,Www,http://www.steelking.fi,,
