,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Förlaget M Oy Ab,23.09.2015,
1,Y-tunnus,2712214-7,,
2,Kotipaikka,Helsinki,23.09.2015,
3,Yritysmuoto,Osakeyhtiö,23.09.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,23.09.2015,,
6,Viimeisin rekisteröintiajankohta,06.05.2022,06.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.09.2015,,
8,Yrityksen tila,Rekisterissä,23.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,06.05.2020,
11,Yhteystiedot,,22.12.2022,
12,Postiosoite,Salmisaarenranta 7 L  00180  Helsingfors  Suomi,,
13,Käyntiosoite,Salmisaarenranta 7 L  00180  Helsingfors  Suomi,,
14,Puhelin,+358408388246,,
15,Sähköposti,fredrik.rahka(a)forlaget.com,,
16,Www,http://www.forlaget.com,,
