,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen uretaanipalvelu Oy,22.10.2015,
1,Y-tunnus,2715753-4,,
2,Kotipaikka,Jyväskylä,22.10.2015,
3,Yritysmuoto,Osakeyhtiö,22.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.10.2015,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.10.2015,,
8,Yrityksen tila,Rekisterissä,22.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.02.2020,
11,Yhteystiedot,,27.02.2020,
12,Postiosoite,c/o Mäkinen  Tikanmetsätie 20  40520  Jyväskylä  Suomi,,
13,Käyntiosoite,c/o Mäkinen  Tikanmetsätie 20  40520  Jyväskylä  Suomi,,
14,Puhelin,0500645103,,
15,Sähköposti,uretaanipalvelu(a)gmail.com,,
16,Www,http://www.uretaanipalvelu.fi,,
