,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Legalwise Oy,16.02.2015,
1,Y-tunnus,2674771-9,,
2,Kotipaikka,Tampere,16.02.2015,
3,Yritysmuoto,Osakeyhtiö,16.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.02.2015,,
6,Viimeisin rekisteröintiajankohta,14.10.2022,14.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.02.2015,,
8,Yrityksen tila,Rekisterissä,16.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.08.2019,
11,Yhteystiedot,,06.02.2023,
12,Postiosoite,c/o MOW Supernova  Ratinankuja 1  33100  Tampere  Suomi,,
13,Käyntiosoite,c/o MOW Supernova  Ratinankuja 1  33100  Tampere  Suomi,,
14,Puhelin,0105014110,,
15,Sähköposti,toimisto(a)legalwise.fi,,
16,Www,http://www.legalwise.fi,,
